atom_id,graph_id,atom_features
1411,60,0
1412,60,4
1413,60,11
1414,60,0
1415,60,0
1416,60,2
1417,60,2
1418,60,0
1419,60,0
1420,60,0
1421,60,0
1422,60,0
1423,60,1
1424,60,0
1425,60,0
1426,60,0
1427,60,0
1428,60,0
1429,60,0
1430,60,6
1431,61,1
1432,61,0
1433,61,7
1434,61,0
1435,61,0
1436,61,2
1437,61,0
1438,61,1
1439,61,0
1440,61,0
1441,61,0
1442,61,0
1443,61,0
1444,61,0
1445,61,2
1446,61,0
1447,61,0
1448,61,0
1449,61,0
1450,61,0
1451,62,2
1452,62,5
1453,62,1
1454,62,1
1455,62,0
1456,62,0
1457,62,0
1458,62,0
1459,62,2
1460,62,2
1461,62,0
1462,62,0
1463,62,0
1464,62,0
1465,62,0
1466,62,0
1467,62,0
1468,62,0
1469,62,0
1470,62,0
1471,62,2
1472,62,0
1473,62,0
1474,62,0
1475,62,0
1476,63,0
1477,63,0
1478,63,8
1479,63,0
1480,63,4
1481,63,0
1482,63,10
1483,63,0
1484,63,0
1485,63,0
1486,63,1
1487,63,0
1488,63,0
1489,63,0
1490,63,0
1491,63,1
1492,63,0
1493,64,0
1494,64,0
1495,64,0
1496,64,0
1497,64,2
1498,64,0
1499,64,1
1500,64,0
1501,64,0
1502,64,0
1503,64,0
1504,64,1
1505,64,0
1506,64,0
1507,64,0
1508,64,0
1509,64,0
1510,64,0
1511,64,0
1512,64,0
1513,64,0
1514,64,5
1515,64,0
1516,64,0
1517,65,0
1518,65,0
1519,65,0
1520,65,4
1521,65,0
1522,65,0
1523,65,0
1524,65,0
1525,65,0
1526,65,0
1527,65,0
1528,65,2
1529,65,0
1530,65,1
1531,65,2
1532,65,0
1533,65,0
1534,65,0
1535,65,4
1536,65,0
1537,65,0
1538,65,0
1539,65,2
1540,65,2
1541,65,0
1542,65,0
1543,66,0
1544,66,0
1545,66,0
1546,66,0
1547,66,1
1548,66,0
1549,66,0
1550,66,0
1551,66,0
1552,66,0
1553,66,1
1554,66,2
1555,66,0
1556,66,2
1557,66,0
1558,66,0
1559,66,0
1560,66,0
1561,66,0
1562,66,0
1563,66,0
1564,66,2
1565,66,5
1566,66,0
1567,66,0
1568,67,0
1569,67,0
1570,67,0
1571,67,0
1572,67,6
1573,67,0
1574,67,0
1575,67,0
1576,67,0
1577,67,1
1578,67,0
1579,67,0
1580,67,1
1581,67,2
1582,67,0
1583,67,0
1584,67,0
1585,67,0
1586,67,3
1587,67,0
1588,67,0
1589,68,0
1590,68,2
1591,68,0
1592,68,0
1593,68,0
1594,68,0
1595,68,0
1596,68,0
1597,68,0
1598,68,0
1599,68,2
1600,68,0
1601,68,2
1602,68,1
1603,68,0
1604,68,1
1605,68,0
1606,68,0
1607,68,0
1608,68,0
1609,68,0
1610,68,1
1611,68,0
1612,68,1
1613,68,0
1614,68,0
1615,69,0
1616,69,2
1617,69,0
1618,69,0
1619,69,0
1620,69,2
1621,69,0
1622,69,0
1623,69,0
1624,69,0
1625,69,5
1626,69,0
1627,69,4
1628,69,0
1629,69,0
1630,69,0
1631,69,8
1632,69,0
1633,69,0
1634,70,3
1635,70,0
1636,70,0
1637,70,0
1638,70,0
1639,70,0
1640,70,0
1641,70,0
1642,70,2
1643,70,2
1644,70,0
1645,70,5
1646,70,2
1647,70,2
1648,70,0
1649,70,0
1650,70,0
1651,70,0
1652,70,0
1653,70,0
1654,70,9
1655,70,0
1656,71,0
1657,71,0
1658,71,0
1659,71,11
1660,71,4
1661,71,0
1662,71,0
1663,71,0
1664,71,0
