atom_id,graph_id,atom_features
0,340,0
1,340,1
2,340,0
3,340,0
4,340,0
5,340,0
6,340,0
7,340,0
8,340,2
9,340,0
10,340,0
11,340,0
12,340,1
13,340,2
14,340,0
15,340,0
16,340,0
17,340,0
18,340,0
19,340,0
20,340,0
21,340,0
22,340,0
23,340,0
24,340,0
25,340,2
26,340,0
27,340,2
0,341,0
1,341,4
2,341,2
3,341,0
4,341,1
5,341,0
6,341,5
7,341,0
8,341,2
9,341,2
10,341,0
11,341,0
12,341,0
13,341,0
14,341,9
15,341,0
16,341,0
17,341,0
18,341,2
19,341,0
20,341,0
21,341,2
22,341,0
23,341,0
24,341,0
25,341,0
26,341,0
27,341,0
0,342,0
1,342,0
2,342,1
3,342,2
4,342,16
5,342,2
6,342,0
7,342,0
8,342,0
9,342,0
10,342,0
11,342,2
12,342,0
13,342,0
14,342,0
15,342,0
16,342,0
17,342,0
18,342,0
19,342,0
20,342,0
0,343,0
1,343,1
2,343,0
3,343,0
4,343,0
5,343,0
6,343,1
7,343,0
8,343,0
9,343,11
10,343,4
11,343,0
12,343,0
13,343,1
14,343,0
15,343,0
16,343,1
17,343,0
18,343,0
19,343,0
20,343,0
21,343,0
22,343,0
0,344,1
1,344,0
2,344,0
3,344,0
4,344,0
5,344,0
6,344,0
7,344,0
8,344,0
9,344,2
10,344,4
11,344,2
12,344,4
13,344,0
14,344,0
15,344,5
16,344,1
17,344,1
18,344,0
19,344,0
20,344,6
21,344,6
22,344,6
0,345,1
1,345,0
2,345,1
3,345,0
4,345,0
5,345,1
6,345,0
7,345,0
8,345,0
9,345,2
10,345,0
11,345,0
12,345,0
13,345,0
14,345,3
15,345,3
16,345,3
17,345,0
18,345,0
19,345,0
0,346,0
1,346,0
2,346,0
3,346,2
4,346,1
5,346,0
6,346,0
7,346,0
8,346,0
9,346,8
10,346,0
11,346,4
12,346,0
13,346,0
14,346,0
15,346,0
16,346,1
17,346,0
18,346,0
19,346,0
0,347,0
1,347,2
2,347,0
3,347,0
4,347,8
5,347,0
6,347,0
7,347,0
8,347,1
9,347,0
10,347,4
11,347,0
12,347,1
13,347,0
14,347,0
15,347,2
16,347,0
17,347,1
18,347,0
19,347,0
20,347,0
21,347,0
22,347,2
23,347,2
24,347,2
25,347,0
26,347,0
0,348,0
1,348,2
2,348,0
3,348,0
4,348,2
5,348,0
6,348,0
7,348,0
8,348,8
9,348,0
10,348,0
11,348,0
12,348,4
13,348,0
14,348,0
15,348,0
16,348,4
17,348,5
0,349,0
1,349,0
2,349,0
3,349,1
4,349,4
5,349,0
6,349,0
7,349,1
8,349,2
9,349,0
10,349,0
11,349,0
12,349,0
13,349,3
14,349,0
15,349,0
16,349,9
0,350,0
1,350,0
2,350,0
3,350,0
4,350,0
5,350,2
6,350,0
7,350,1
8,350,0
9,350,0
10,350,1
11,350,2
12,350,0
13,350,4
14,350,0
15,350,0
16,350,1
17,350,4
18,350,0
19,350,0
20,350,0
21,350,0
22,350,2
23,350,0
0,351,0
1,351,0
2,351,0
3,351,0
4,351,0
5,351,7
6,351,0
7,351,0
8,351,2
9,351,0
10,351,0
11,351,2
12,351,0
13,351,1
14,351,0
15,351,0
16,351,0
17,351,0
18,351,0
19,351,0
20,351,1
21,351,0
22,351,0
23,351,8
0,352,0
1,352,0
2,352,0
3,352,0
4,352,0
5,352,0
6,352,0
7,352,0
8,352,1
9,352,4
10,352,11
11,352,0
12,352,0
13,352,0
14,352,0
15,352,0
16,352,0
17,352,1
18,352,0
19,352,0
20,352,0
21,352,1
22,352,0
23,352,0
24,352,0
25,352,0
26,352,0
0,353,0
1,353,0
2,353,0
3,353,0
4,353,1
5,353,2
6,353,0
7,353,0
8,353,1
9,353,2
10,353,0
11,353,0
12,353,0
13,353,4
14,353,0
15,353,8
16,353,0
17,353,0
18,353,2
19,353,0
20,353,0
21,353,0
22,353,0
23,353,0
24,353,0
25,353,0
26,353,0
0,354,0
1,354,0
2,354,0
3,354,0
4,354,2
5,354,0
6,354,2
7,354,0
8,354,0
9,354,3
10,354,3
11,354,2
12,354,0
13,354,0
14,354,0
15,354,0
16,354,0
17,354,0
18,354,0
19,354,0
20,354,5
21,354,1
0,355,0
1,355,2
2,355,0
3,355,0
4,355,1
5,355,0
6,355,0
7,355,0
8,355,5
9,355,0
10,355,0
11,355,0
12,355,0
13,355,0
14,355,2
15,355,0
0,356,0
1,356,0
2,356,4
3,356,0
4,356,0
5,356,1
6,356,2
7,356,0
8,356,0
9,356,0
10,356,0
11,356,0
12,356,0
13,356,2
14,356,0
15,356,1
16,356,0
17,356,1
18,356,2
19,356,0
20,356,0
21,356,2
22,356,0
23,356,0
24,356,0
25,356,0
26,356,0
0,357,0
1,357,1
2,357,0
3,357,0
4,357,0
5,357,0
6,357,0
7,357,1
8,357,1
9,357,0
10,357,0
11,357,0
12,357,0
13,357,0
14,357,0
