atom_id,graph_id,atom_features
0,20,0
1,20,0
2,20,0
3,20,2
4,20,2
5,20,0
6,20,2
7,20,0
8,20,0
9,20,11
10,20,4
11,20,0
12,20,0
13,20,2
14,20,0
15,20,8
16,20,0
17,20,0
18,20,0
19,20,0
0,21,0
1,21,1
2,21,0
3,21,0
4,21,0
5,21,0
6,21,2
7,21,0
8,21,0
9,21,0
10,21,0
11,21,0
12,21,0
13,21,0
14,21,0
15,21,0
16,21,3
17,21,3
18,21,3
19,21,0
20,21,1
21,21,1
22,21,0
23,21,0
24,21,1
25,21,0
26,21,0
27,21,1
28,21,0
0,22,0
1,22,0
2,22,8
3,22,0
4,22,0
5,22,0
6,22,0
7,22,0
8,22,0
9,22,4
10,22,0
11,22,1
0,23,0
1,23,4
2,23,0
3,23,0
4,23,0
5,23,4
6,23,0
7,23,2
8,23,0
9,23,1
10,23,0
11,23,0
12,23,0
13,23,0
14,23,1
15,23,0
16,23,1
17,23,0
18,23,0
19,23,0
0,24,0
1,24,1
2,24,0
3,24,0
4,24,0
5,24,0
6,24,2
7,24,2
8,24,0
9,24,5
10,24,0
11,24,0
12,24,2
13,24,1
14,24,0
15,24,0
16,24,0
17,24,1
18,24,0
19,24,0
20,24,1
21,24,0
22,24,0
23,24,1
24,24,0
0,25,0
1,25,0
2,25,0
3,25,0
4,25,0
5,25,2
6,25,0
7,25,1
8,25,0
9,25,8
10,25,0
11,25,0
12,25,4
13,25,1
14,25,0
15,25,2
16,25,0
17,25,0
18,25,1
19,25,0
20,25,0
21,25,0
22,25,0
23,25,3
0,26,1
1,26,0
2,26,0
3,26,0
4,26,0
5,26,0
6,26,0
7,26,2
8,26,0
9,26,1
10,26,0
11,26,0
12,26,0
13,26,0
14,26,2
15,26,0
16,26,5
17,26,0
18,26,0
19,26,0
20,26,0
21,26,2
22,26,0
23,26,0
24,26,3
25,26,3
26,26,3
0,27,0
1,27,4
2,27,0
3,27,0
4,27,0
5,27,2
6,27,0
7,27,0
8,27,0
9,27,0
10,27,0
11,27,1
12,27,2
13,27,0
14,27,0
15,27,0
16,27,0
17,27,2
18,27,0
19,27,0
20,27,1
21,27,0
22,27,0
23,27,0
24,27,0
25,27,0
26,27,0
27,27,12
28,27,1
29,27,7
30,27,0
0,28,0
1,28,0
2,28,0
3,28,0
4,28,0
5,28,0
6,28,0
7,28,0
8,28,2
9,28,0
10,28,0
11,28,0
12,28,0
13,28,0
14,28,1
15,28,2
16,28,0
17,28,0
18,28,1
19,28,2
20,28,0
21,28,0
22,28,0
0,29,1
1,29,0
2,29,2
3,29,0
4,29,0
5,29,0
6,29,0
7,29,6
8,29,0
9,29,0
10,29,3
11,29,2
12,29,0
13,29,0
14,29,2
15,29,0
16,29,0
17,29,0
18,29,0
19,29,3
20,29,0
21,29,0
22,29,0
23,29,0
0,30,1
1,30,0
2,30,0
3,30,0
4,30,0
5,30,0
6,30,2
7,30,0
8,30,2
9,30,0
10,30,0
11,30,2
12,30,0
13,30,0
14,30,2
15,30,1
16,30,0
17,30,0
18,30,0
19,30,0
0,31,0
1,31,0
2,31,1
3,31,2
4,31,0
5,31,0
6,31,0
7,31,0
8,31,5
9,31,1
10,31,1
11,31,2
12,31,4
13,31,0
14,31,0
15,31,1
16,31,2
17,31,0
18,31,0
19,31,0
20,31,0
21,31,3
22,31,0
23,31,0
24,31,0
25,31,0
26,31,0
0,32,0
1,32,0
2,32,0
3,32,0
4,32,0
5,32,0
6,32,0
7,32,0
8,32,0
9,32,0
10,32,1
11,32,2
12,32,0
13,32,0
14,32,0
15,32,0
16,32,12
17,32,1
18,32,7
19,32,0
20,32,0
21,32,0
0,33,0
1,33,0
2,33,0
3,33,0
4,33,1
5,33,2
6,33,0
7,33,0
8,33,0
9,33,0
10,33,0
11,33,0
