atom_id,graph_id,atom_features
0,280,1
1,280,0
2,280,2
3,280,0
4,280,0
5,280,0
6,280,4
7,280,0
8,280,0
9,280,0
10,280,8
11,280,0
12,280,0
13,280,0
14,280,2
15,280,0
16,280,1
17,280,0
18,280,0
19,280,0
20,280,0
21,280,2
22,280,0
23,280,0
24,280,0
0,281,0
1,281,1
2,281,0
3,281,0
4,281,0
5,281,0
6,281,0
7,281,1
8,281,1
9,281,4
10,281,0
11,281,4
12,281,0
13,281,0
14,281,0
15,281,1
16,281,0
17,281,0
18,281,1
19,281,0
20,281,3
21,281,3
0,282,0
1,282,0
2,282,0
3,282,0
4,282,2
5,282,2
6,282,0
7,282,0
8,282,0
9,282,1
10,282,2
11,282,0
12,282,0
13,282,0
14,282,0
15,282,0
16,282,0
17,282,0
18,282,0
19,282,0
20,282,0
21,282,0
0,283,0
1,283,4
2,283,2
3,283,0
4,283,1
5,283,0
6,283,5
7,283,0
8,283,0
9,283,0
10,283,0
11,283,1
12,283,0
13,283,0
14,283,0
15,283,1
16,283,0
17,283,0
18,283,0
19,283,0
20,283,0
21,283,0
22,283,0
23,283,0
24,283,0
25,283,0
26,283,0
27,283,0
0,284,1
1,284,0
2,284,0
3,284,4
4,284,0
5,284,1
6,284,2
7,284,0
8,284,0
9,284,0
10,284,0
11,284,0
12,284,0
13,284,2
14,284,0
15,284,1
16,284,0
17,284,0
18,284,0
19,284,0
20,284,5
21,284,2
22,284,0
23,284,0
24,284,0
25,284,0
26,284,6
27,284,0
28,284,0
0,285,0
1,285,0
2,285,8
3,285,0
4,285,0
5,285,0
6,285,0
7,285,0
8,285,0
9,285,0
10,285,8
11,285,0
12,285,2
13,285,2
14,285,0
15,285,0
16,285,0
17,285,0
18,285,0
19,285,0
20,285,0
0,286,0
1,286,1
2,286,4
3,286,0
4,286,0
5,286,0
6,286,2
7,286,0
8,286,1
9,286,2
10,286,0
11,286,0
12,286,0
13,286,8
14,286,0
15,286,0
16,286,0
17,286,0
18,286,0
19,286,0
0,287,0
1,287,0
2,287,0
3,287,0
4,287,0
5,287,2
6,287,2
7,287,0
8,287,0
9,287,1
10,287,2
11,287,0
12,287,0
13,287,1
14,287,4
15,287,0
16,287,0
17,287,0
18,287,4
19,287,2
0,288,0
1,288,0
2,288,2
3,288,0
4,288,0
5,288,0
6,288,0
7,288,8
8,288,0
9,288,0
10,288,0
11,288,4
12,288,0
13,288,2
14,288,1
15,288,0
16,288,5
0,289,1
1,289,0
2,289,0
3,289,2
4,289,0
5,289,1
6,289,0
7,289,0
8,289,0
9,289,0
10,289,0
11,289,9
12,289,0
13,289,0
14,289,0
15,289,2
16,289,0
17,289,0
18,289,2
19,289,0
20,289,0
21,289,0
22,289,0
23,289,0
24,289,0
25,289,0
26,289,0
27,289,0
0,290,0
1,290,4
2,290,4
3,290,0
4,290,5
5,290,0
6,290,0
7,290,8
8,290,0
9,290,0
10,290,0
11,290,0
12,290,0
13,290,0
14,290,0
15,290,2
16,290,2
17,290,0
0,291,0
1,291,0
2,291,0
3,291,0
4,291,0
5,291,5
6,291,0
7,291,2
8,291,2
9,291,0
10,291,7
11,291,2
12,291,0
13,291,1
0,292,0
1,292,1
2,292,0
3,292,1
4,292,2
5,292,0
6,292,0
7,292,0
8,292,0
9,292,0
10,292,0
11,292,0
12,292,1
13,292,2
14,292,0
15,292,0
16,292,0
17,292,0
18,292,0
19,292,0
20,292,0
21,292,0
22,292,0
23,292,0
0,293,0
1,293,0
2,293,0
3,293,2
4,293,0
5,293,5
6,293,0
7,293,0
8,293,1
9,293,2
10,293,0
11,293,2
12,293,1
13,293,0
14,293,0
15,293,0
16,293,2
17,293,2
18,293,0
19,293,4
20,293,0
21,293,1
22,293,0
23,293,0
24,293,0
25,293,0
26,293,0
27,293,0
28,293,1
0,294,6
1,294,0
2,294,0
3,294,0
4,294,0
5,294,1
6,294,0
7,294,0
8,294,0
9,294,0
10,294,5
11,294,0
12,294,2
13,294,0
14,294,0
15,294,0
16,294,2
17,294,0
18,294,0
19,294,6
0,295,0
1,295,1
2,295,0
3,295,1
4,295,4
5,295,0
6,295,0
7,295,2
8,295,0
9,295,1
10,295,2
11,295,0
12,295,0
13,295,0
14,295,0
15,295,0
16,295,5
17,295,0
18,295,3
19,295,3
20,295,0
0,296,0
1,296,1
2,296,0
3,296,0
4,296,0
5,296,0
6,296,1
7,296,2
8,296,0
9,296,0
10,296,0
11,296,1
12,296,0
13,296,0
14,296,0
0,297,1
1,297,0
2,297,2
3,297,4
4,297,0
5,297,0
6,297,0
7,297,0
8,297,0
9,297,1
10,297,0
11,297,0
12,297,0
13,297,0
14,297,0
15,297,0
16,297,0
17,297,1
18,297,0
19,297,0
20,297,0
21,297,0
22,297,0
23,297,0
0,298,0
1,298,0
2,298,1
3,298,0
4,298,0
5,298,0
6,298,0
7,298,0
8,298,0
9,298,1
10,298,0
11,298,0
12,298,2
13,298,0
14,298,0
15,298,0
16,298,0
17,298,4
18,298,0
19,298,0
20,298,0
21,298,0
22,298,0
23,298,1
24,298,0
25,298,0
26,298,0
27,298,0
28,298,11
29,298,0
0,299,0
1,299,1
2,299,0
3,299,1
4,299,2
5,299,0
6,299,0
7,299,0
8,299,0
9,299,1
10,299,2
11,299,0
12,299,0
13,299,0
14,299,0
15,299,0
16,299,0
17,299,0
18,299,0
19,299,3
20,299,3
21,299,3
22,299,0
23,299,0
24,299,0
25,299,0
