atom_id,graph_id,atom_features
0,200,1
1,200,0
2,200,0
3,200,0
4,200,0
5,200,0
6,200,2
7,200,0
8,200,0
9,200,0
10,200,0
11,200,0
12,200,0
13,200,5
14,200,2
15,200,0
16,200,0
17,200,0
18,200,8
19,200,0
20,200,0
21,200,0
22,200,0
23,200,0
24,200,3
25,200,0
26,200,0
27,200,0
28,200,0
0,201,0
1,201,1
2,201,0
3,201,0
4,201,0
5,201,0
6,201,0
7,201,0
8,201,0
9,201,2
10,201,0
11,201,1
12,201,0
13,201,2
14,201,0
15,201,0
16,201,2
17,201,0
18,201,0
19,201,0
20,201,0
21,201,0
22,201,0
23,201,1
24,201,0
25,201,0
26,201,0
0,202,0
1,202,0
2,202,0
3,202,1
4,202,2
5,202,0
6,202,0
7,202,0
8,202,0
9,202,4
10,202,0
11,202,1
12,202,2
13,202,0
14,202,4
15,202,0
16,202,0
17,202,0
18,202,8
19,202,0
20,202,0
0,203,0
1,203,0
2,203,0
3,203,0
4,203,0
5,203,0
6,203,1
7,203,2
8,203,0
9,203,0
10,203,0
11,203,2
12,203,0
13,203,1
14,203,2
15,203,0
16,203,0
17,203,0
18,203,0
19,203,1
20,203,0
21,203,0
22,203,0
23,203,6
24,203,0
25,203,0
0,204,0
1,204,0
2,204,0
3,204,0
4,204,0
5,204,0
6,204,1
7,204,4
8,204,0
9,204,1
10,204,0
0,205,0
1,205,0
2,205,2
3,205,1
4,205,0
5,205,0
6,205,8
7,205,0
8,205,0
9,205,4
10,205,1
11,205,0
12,205,0
13,205,0
14,205,0
15,205,0
16,205,0
17,205,0
18,205,0
19,205,0
20,205,0
21,205,2
0,206,0
1,206,0
2,206,0
3,206,0
4,206,0
5,206,0
6,206,8
7,206,0
8,206,0
9,206,0
10,206,2
11,206,0
12,206,0
13,206,0
14,206,0
15,206,1
16,206,2
17,206,0
18,206,0
19,206,1
20,206,0
21,206,0
22,206,0
23,206,0
24,206,0
25,206,0
26,206,1
0,207,0
1,207,8
2,207,0
3,207,0
4,207,0
5,207,2
6,207,0
7,207,1
8,207,0
9,207,0
10,207,0
11,207,0
12,207,1
13,207,0
14,207,2
15,207,0
16,207,0
17,207,0
18,207,0
19,207,5
20,207,0
21,207,1
22,207,1
23,207,0
24,207,0
25,207,5
0,208,0
1,208,0
2,208,0
3,208,0
4,208,0
5,208,2
6,208,0
7,208,1
8,208,0
9,208,2
10,208,2
11,208,0
12,208,0
13,208,0
14,208,0
15,208,0
16,208,0
17,208,2
18,208,0
19,208,0
20,208,3
21,208,0
0,209,0
1,209,0
2,209,0
3,209,0
4,209,0
5,209,0
6,209,0
7,209,1
8,209,0
9,209,0
10,209,5
11,209,0
12,209,4
13,209,1
14,209,0
15,209,1
16,209,0
0,210,6
1,210,0
2,210,2
3,210,0
4,210,0
5,210,0
6,210,0
7,210,1
8,210,0
9,210,0
10,210,0
11,210,1
12,210,0
13,210,0
14,210,0
15,210,0
16,210,0
17,210,5
18,210,2
0,211,0
1,211,2
2,211,0
3,211,0
4,211,0
5,211,0
6,211,0
7,211,0
8,211,2
9,211,0
10,211,0
11,211,2
12,211,0
13,211,1
14,211,0
15,211,0
16,211,0
17,211,0
18,211,0
19,211,0
20,211,3
21,211,3
22,211,3
23,211,0
0,212,0
1,212,2
2,212,0
3,212,1
4,212,0
5,212,0
6,212,2
7,212,0
8,212,0
9,212,11
10,212,4
11,212,0
12,212,0
13,212,0
14,212,0
15,212,0
16,212,0
17,212,0
18,212,0
19,212,0
20,212,0
21,212,5
0,213,0
1,213,0
2,213,2
3,213,0
4,213,0
5,213,0
6,213,0
7,213,5
8,213,2
9,213,1
10,213,1
11,213,0
12,213,2
13,213,0
0,214,0
1,214,0
2,214,0
3,214,0
4,214,0
5,214,0
6,214,1
7,214,2
8,214,0
9,214,0
10,214,0
11,214,0
12,214,1
13,214,0
14,214,3
15,214,3
16,214,0
17,214,2
18,214,0
19,214,0
20,214,0
21,214,0
22,214,2
23,214,1
0,215,1
1,215,0
2,215,0
3,215,0
4,215,0
5,215,0
6,215,2
7,215,0
8,215,0
9,215,0
10,215,0
11,215,0
12,215,2
13,215,0
14,215,2
15,215,1
16,215,2
17,215,0
18,215,0
19,215,0
20,215,4
21,215,0
22,215,0
23,215,0
24,215,0
25,215,0
26,215,0
27,215,0
28,215,0
0,216,0
1,216,0
2,216,0
3,216,2
4,216,0
5,216,4
6,216,2
7,216,0
8,216,1
9,216,0
10,216,4
11,216,0
12,216,0
13,216,0
14,216,0
15,216,0
16,216,0
17,216,0
18,216,0
19,216,0
20,216,0
21,216,0
22,216,0
23,216,8
0,217,0
1,217,0
2,217,0
3,217,0
4,217,0
5,217,0
6,217,0
7,217,0
8,217,0
9,217,0
10,217,1
11,217,1
12,217,0
13,217,1
14,217,0
15,217,0
16,217,0
17,217,0
18,217,1
19,217,2
20,217,0
21,217,0
22,217,0
23,217,0
24,217,0
25,217,0
26,217,0
27,217,0
28,217,0
29,217,0
30,217,0
0,218,0
1,218,0
2,218,0
3,218,0
4,218,0
5,218,0
6,218,2
