bond_id,graph_id,start_atom,end_atom,bond_features
0,280,0,1,2
1,280,1,0,2
2,280,1,2,1
3,280,1,6,1
4,280,2,1,1
5,280,2,3,1
6,280,3,2,1
7,280,3,4,1
8,280,3,5,1
9,280,4,3,1
10,280,4,5,1
11,280,5,3,1
12,280,5,4,1
13,280,6,1,1
14,280,6,7,1
15,280,6,24,1
16,280,7,6,1
17,280,7,8,1
18,280,8,7,1
19,280,8,9,1
20,280,9,8,1
21,280,9,10,1
22,280,10,9,1
23,280,10,11,1
24,280,10,24,1
25,280,11,10,1
26,280,11,12,1
27,280,11,23,1
28,280,12,11,1
29,280,12,13,1
30,280,13,12,1
31,280,13,14,1
32,280,14,13,1
33,280,14,15,1
34,280,14,22,1
35,280,15,14,1
36,280,15,16,2
37,280,15,17,1
38,280,16,15,2
39,280,17,15,1
40,280,17,18,2
41,280,17,21,1
42,280,18,17,2
43,280,18,19,1
44,280,19,18,1
45,280,19,20,2
46,280,20,19,2
47,280,20,21,1
48,280,21,17,1
49,280,21,20,1
50,280,22,14,1
51,280,22,23,1
52,280,23,11,1
53,280,23,22,1
54,280,24,6,1
55,280,24,10,1
0,281,0,1,1
1,281,1,0,1
2,281,1,2,1
3,281,2,1,1
4,281,2,3,2
5,281,2,17,1
6,281,3,2,2
7,281,3,4,1
8,281,4,3,1
9,281,4,5,2
10,281,5,4,2
11,281,5,6,1
12,281,5,16,1
13,281,6,5,1
14,281,6,7,2
15,281,6,8,1
16,281,7,6,2
17,281,8,6,1
18,281,8,9,1
19,281,9,8,1
20,281,9,10,1
21,281,9,11,1
22,281,10,9,1
23,281,11,9,1
24,281,11,12,1
25,281,11,15,1
26,281,12,11,1
27,281,12,13,1
28,281,13,12,1
29,281,13,14,1
30,281,14,13,1
31,281,14,15,1
32,281,15,11,1
33,281,15,14,1
34,281,16,5,1
35,281,16,17,2
36,281,17,2,1
37,281,17,16,2
38,281,17,18,1
39,281,18,17,1
40,281,18,19,1
41,281,19,18,1
42,281,19,20,1
43,281,19,21,1
44,281,20,19,1
45,281,21,19,1
0,282,0,1,1
1,282,1,0,1
2,282,1,2,1
3,282,2,1,1
4,282,2,3,1
5,282,3,2,1
6,282,3,4,2
7,282,3,21,1
8,282,4,3,2
9,282,4,5,1
10,282,5,4,1
11,282,5,6,1
12,282,5,7,1
13,282,6,5,1
14,282,7,5,1
15,282,7,8,1
16,282,7,21,2
17,282,8,7,1
18,282,8,9,2
19,282,8,10,1
20,282,9,8,2
21,282,10,8,1
22,282,10,11,1
23,282,11,10,1
24,282,11,12,2
25,282,11,20,1
26,282,12,11,2
27,282,12,13,1
28,282,13,12,1
29,282,13,14,2
30,282,14,13,2
31,282,14,15,1
32,282,14,19,1
33,282,15,14,1
34,282,15,16,2
35,282,16,15,2
36,282,16,17,1
37,282,17,16,1
38,282,17,18,2
39,282,18,17,2
40,282,18,19,1
41,282,19,14,1
42,282,19,18,1
43,282,19,20,2
44,282,20,11,1
45,282,20,19,2
46,282,21,3,1
47,282,21,7,2
0,283,0,1,1
1,283,1,0,1
2,283,1,2,1
3,283,1,18,1
4,283,2,1,1
5,283,2,3,1
6,283,3,2,1
7,283,3,4,2
8,283,3,5,1
9,283,4,3,2
10,283,5,3,1
11,283,5,6,1
12,283,6,5,1
13,283,6,7,1
14,283,7,6,1
15,283,7,8,2
16,283,7,17,1
17,283,8,7,2
18,283,8,9,1
