tree_edge_id,graph_id,start_clique,end_clique
0,360,0,1
1,360,0,7
2,360,1,0
3,360,2,13
4,360,2,18
5,360,3,16
6,360,4,6
7,360,4,16
8,360,5,8
9,360,5,16
10,360,6,4
11,360,6,7
12,360,7,0
13,360,7,6
14,360,8,5
15,360,8,9
16,360,9,8
17,360,9,10
18,360,10,9
19,360,10,17
20,360,11,17
21,360,12,13
22,360,12,17
23,360,13,2
24,360,13,12
25,360,14,18
26,360,15,18
27,360,16,3
28,360,16,4
29,360,16,5
30,360,17,10
31,360,17,11
32,360,17,12
33,360,18,2
34,360,18,14
35,360,18,15
0,361,0,1
1,361,0,7
2,361,1,0
3,361,2,3
4,361,3,2
5,361,3,8
6,361,4,8
7,361,5,8
8,361,5,9
9,361,6,9
10,361,7,0
11,361,7,9
12,361,8,3
13,361,8,4
14,361,8,5
15,361,9,5
16,361,9,6
17,361,9,7
0,362,0,13
1,362,1,14
2,362,2,14
3,362,3,14
4,362,3,15
5,362,4,15
6,362,5,6
7,362,5,15
8,362,6,5
9,362,6,16
10,362,7,16
11,362,8,9
12,362,8,16
13,362,9,8
14,362,9,10
15,362,10,9
16,362,10,17
17,362,11,17
18,362,12,13
19,362,12,17
20,362,13,0
21,362,13,12
22,362,14,1
23,362,14,2
24,362,14,3
25,362,15,3
26,362,15,4
27,362,15,5
28,362,16,6
29,362,16,7
30,362,16,8
31,362,17,10
32,362,17,11
33,362,17,12
0,363,0,11
1,363,1,12
2,363,1,13
3,363,2,3
4,363,3,2
5,363,3,14
6,363,4,14
7,363,5,14
8,363,6,14
9,363,6,15
10,363,7,15
11,363,8,9
12,363,8,15
13,363,9,8
14,363,9,10
15,363,10,9
16,363,10,16
17,363,11,0
18,363,11,16
19,363,12,1
20,363,12,16
21,363,13,1
22,363,14,3
23,363,14,4
24,363,14,5
25,363,14,6
26,363,15,6
27,363,15,7
28,363,15,8
29,363,16,10
30,363,16,11
31,363,16,12
0,364,0,5
1,364,0,6
2,364,0,7
3,364,1,10
4,364,1,11
5,364,1,12
6,364,2,13
7,364,3,13
8,364,4,5
9,364,4,13
10,364,5,0
11,364,5,4
12,364,6,0
13,364,7,0
14,364,7,8
15,364,8,7
16,364,8,14
17,364,9,14
18,364,10,1
19,364,10,14
20,364,11,1
21,364,12,1
22,364,13,2
23,364,13,3
24,364,13,4
25,364,14,8
26,364,14,9
27,364,14,10
0,365,0,1
1,365,0,2
2,365,0,5
3,365,0,6
4,365,1,0
5,365,1,3
6,365,1,4
7,365,2,0
8,365,3,1
9,365,4,1
10,365,5,0
11,365,6,0
12,365,6,7
13,365,7,6
14,365,7,10
15,365,8,10
16,365,9,10
17,365,10,7
18,365,10,8
19,365,10,9
0,366,0,6
1,366,0,7
2,366,0,14
3,366,1,13
4,366,2,3
5,366,3,2
6,366,3,15
7,366,4,15
8,366,5,6
9,366,5,15
10,366,6,0
11,366,6,5
12,366,7,0
13,366,7,16
14,366,8,16
15,366,9,10
16,366,9,16
17,366,10,9
18,366,10,11
19,366,11,10
20,366,11,17
21,366,12,17
22,366,13,1
23,366,13,17
24,366,14,0
25,366,15,3
26,366,15,4
27,366,15,5
28,366,16,7
29,366,16,8
30,366,16,9
31,366,17,11
32,366,17,12
33,366,17,13
0,367,0,5
1,367,0,6
2,367,0,12
3,367,1,10
4,367,1,11
5,367,2,13
6,367,3,13
7,367,4,13
8,367,5,0
9,367,5,13
10,367,6,0
11,367,6,7
12,367,7,6
13,367,7,8
14,367,8,7
15,367,8,9
16,367,9,8
17,367,9,10
18,367,10,1
19,367,10,9
20,367,11,1
21,367,12,0
22,367,13,2
23,367,13,3
24,367,13,4
25,367,13,5
0,368,0,3
1,368,0,4
2,368,0,7
3,368,1,2
4,368,1,7
5,368,2,1
6,368,3,0
7,368,4,0
8,368,4,8
9,368,5,8
10,368,6,8
11,368,7,0
12,368,7,1
13,368,8,4
14,368,8,5
15,368,8,6
0,369,0,1
1,369,0,5
2,369,1,0
3,369,1,6
4,369,2,9
5,369,2,10
6,369,3,10
7,369,3,11
8,369,4,5
9,369,5,0
10,369,5,4
11,369,6,1
12,369,6,7
13,369,7,6
14,369,7,12
15,369,8,12
16,369,9,2
17,369,9,12
18,369,10,2
19,369,10,3
20,369,11,3
21,369,12,7
22,369,12,8
23,369,12,9
0,370,0,3
1,370,0,4
2,370,0,12
3,370,1,9
4,370,1,10
5,370,2,11
6,370,3,0
7,370,4,0
8,370,4,5
9,370,5,4
10,370,5,15
11,370,6,15
12,370,7,8
13,370,7,15
14,370,8,7
15,370,8,9
16,370,9,1
17,370,9,8
18,370,10,1
19,370,10,11
20,370,11,2
21,370,11,10
22,370,12,0
23,370,12,16
24,370,13,16
25,370,14,16
26,370,15,5
27,370,15,6
28,370,15,7
29,370,16,12
30,370,16,13
31,370,16,14
0,371,0,1
1,371,0,4
2,371,0,13
3,371,1,0
4,371,1,5
5,371,2,8
6,371,2,9
7,371,3,12
8,371,4,0
9,371,5,1
10,371,5,14
11,371,6,14
12,371,7,8
13,371,7,14
14,371,8,2
15,371,8,7
16,371,9,2
17,371,9,10
18,371,10,9
19,371,10,15
20,371,11,15
21,371,12,3
22,371,12,15
23,371,13,0
24,371,14,5
25,371,14,6
26,371,14,7
27,371,15,10
28,371,15,11
29,371,15,12
0,372,0,12
1,372,0,13
2,372,1,14
3,372,1,15
4,372,2,8
5,372,3,16
6,372,4,16
7,372,5,6
8,372,5,16
9,372,6,5
10,372,6,17
11,372,7,9
12,372,7,17
13,372,8,2
14,372,8,17
15,372,9,7
16,372,9,18
17,372,10,18
18,372,11,12
19,372,11,18
20,372,12,0
21,372,12,11
22,372,13,0
23,372,13,14
24,372,14,1
25,372,14,13
26,372,15,1
27,372,16,3
28,372,16,4
29,372,16,5
30,372,17,6
31,372,17,7
32,372,17,8
33,372,18,9
34,372,18,10
35,372,18,11
0,373,0,5
1,373,0,7
2,373,1,9
3,373,2,6
4,373,2,10
5,373,3,10
6,373,3,14
7,373,4,13
8,373,5,0
9,373,5,13
10,373,6,2
11,373,6,13
12,373,7,0
13,373,7,8
14,373,8,7
15,373,8,9
16,373,9,1
17,373,9,8
18,373,10,2
19,373,10,3
20,373,11,14
21,373,12,14
22,373,13,4
23,373,13,5
24,373,13,6
25,373,14,3
26,373,14,11
27,373,14,12
0,374,0,1
1,374,0,6
2,374,0,7
3,374,1,0
4,374,2,3
5,374,3,2
6,374,3,4
7,374,4,3
8,374,4,8
9,374,5,8
10,374,6,0
11,374,6,8
12,374,7,0
13,374,8,4
14,374,8,5
15,374,8,6
0,375,0,2
1,375,0,3
2,375,0,11
3,375,1,2
4,375,2,0
5,375,2,1
6,375,3,0
7,375,3,4
8,375,4,3
9,375,4,12
10,375,5,12
11,375,6,7
12,375,6,12
13,375,7,6
14,375,7,8
15,375,8,7
16,375,8,13
17,375,9,13
18,375,10,13
19,375,11,0
20,375,12,4
21,375,12,5
22,375,12,6
23,375,13,8
24,375,13,9
25,375,13,10
0,376,0,1
1,376,0,7
2,376,0,8
3,376,0,9
4,376,1,0
5,376,2,12
6,376,3,12
7,376,4,12
8,376,4,13
9,376,5,7
10,376,5,13
11,376,6,13
12,376,6,14
13,376,7,0
14,376,7,5
15,376,8,0
16,376,9,0
17,376,10,14
18,376,11,14
19,376,12,2
20,376,12,3
21,376,12,4
22,376,13,4
23,376,13,5
24,376,13,6
25,376,14,6
26,376,14,10
27,376,14,11
0,377,0,4
1,377,0,5
2,377,0,8
3,377,0,9
4,377,1,5
5,377,1,6
6,377,1,7
7,377,2,3
8,377,2,9
9,377,2,10
10,377,3,2
11,377,4,0
12,377,5,0
13,377,5,1
14,377,6,1
15,377,7,1
16,377,8,0
17,377,9,0
18,377,9,2
19,377,10,2
0,378,0,1
1,378,0,5
2,378,0,6
3,378,0,13
4,378,1,0
5,378,1,7
6,378,2,12
7,378,3,13
8,378,3,14
9,378,4,5
10,378,5,0
11,378,5,4
12,378,6,0
13,378,7,1
14,378,7,8
15,378,8,7
16,378,8,15
17,378,9,15
18,378,10,11
19,378,10,15
20,378,11,10
21,378,11,12
22,378,12,2
23,378,12,11
24,378,13,0
25,378,13,3
26,378,14,3
27,378,15,8
28,378,15,9
29,378,15,10
0,379,0,3
1,379,0,4
2,379,1,7
3,379,1,8
4,379,2,12
5,379,2,13
6,379,2,14
7,379,3,0
8,379,4,0
9,379,4,18
10,379,5,18
11,379,6,7
12,379,6,18
13,379,7,1
14,379,7,6
15,379,8,1
16,379,8,9
17,379,9,8
18,379,9,19
19,379,10,19
20,379,11,19
21,379,12,2
22,379,12,19
23,379,13,2
24,379,14,2
25,379,14,20
26,379,15,20
27,379,16,20
28,379,17,20
29,379,18,4
30,379,18,5
31,379,18,6
32,379,19,9
33,379,19,10
34,379,19,11
35,379,19,12
36,379,20,14
37,379,20,15
38,379,20,16
39,379,20,17
