tree_edge_id,graph_id,start_clique,end_clique
0,160,0,3
1,160,0,4
2,160,1,10
3,160,1,11
4,160,2,11
5,160,2,12
6,160,2,13
7,160,3,0
8,160,4,0
9,160,4,5
10,160,5,4
11,160,5,6
12,160,6,5
13,160,6,7
14,160,7,6
15,160,7,8
16,160,8,7
17,160,8,14
18,160,9,14
19,160,10,1
20,160,10,14
21,160,11,1
22,160,11,2
23,160,12,2
24,160,13,2
25,160,14,8
26,160,14,9
27,160,14,10
0,161,0,1
1,161,0,3
2,161,1,0
3,161,1,4
4,161,1,5
5,161,2,8
6,161,2,9
7,161,3,0
8,161,4,1
9,161,5,1
10,161,5,14
11,161,6,14
12,161,7,8
13,161,7,14
14,161,8,2
15,161,8,7
16,161,9,2
17,161,9,15
18,161,10,15
19,161,11,15
20,161,11,16
21,161,12,16
22,161,13,16
23,161,14,5
24,161,14,6
25,161,14,7
26,161,15,9
27,161,15,10
28,161,15,11
29,161,16,11
30,161,16,12
31,161,16,13
0,162,0,7
1,162,0,8
2,162,1,10
3,162,1,11
4,162,2,14
5,162,2,15
6,162,2,16
7,162,3,4
8,162,4,3
9,162,4,5
10,162,5,4
11,162,5,6
12,162,6,5
13,162,6,7
14,162,7,0
15,162,7,6
16,162,8,0
17,162,8,17
18,162,9,17
19,162,10,1
20,162,10,17
21,162,11,1
22,162,11,18
23,162,12,18
24,162,13,18
25,162,14,2
26,162,14,18
27,162,15,2
28,162,16,2
29,162,17,8
30,162,17,9
31,162,17,10
32,162,18,11
33,162,18,12
34,162,18,13
35,162,18,14
0,163,0,3
1,163,0,4
2,163,0,14
3,163,0,15
4,163,1,9
5,163,1,10
6,163,2,16
7,163,3,0
8,163,4,0
9,163,4,5
10,163,5,4
11,163,5,6
12,163,6,5
13,163,6,17
14,163,7,17
15,163,8,9
16,163,8,17
17,163,9,1
18,163,9,8
19,163,10,1
20,163,10,18
21,163,11,18
22,163,12,18
23,163,13,18
24,163,14,0
25,163,15,0
26,163,15,16
27,163,16,2
28,163,16,15
29,163,17,6
30,163,17,7
31,163,17,8
32,163,18,10
33,163,18,11
34,163,18,12
35,163,18,13
0,164,0,6
1,164,0,7
2,164,1,7
3,164,1,8
4,164,1,9
5,164,1,12
6,164,2,11
7,164,3,13
8,164,4,13
9,164,5,6
10,164,5,13
11,164,6,0
12,164,6,5
13,164,7,0
14,164,7,1
15,164,8,1
16,164,9,1
17,164,9,10
18,164,10,9
19,164,10,11
20,164,11,2
21,164,11,10
22,164,12,1
23,164,13,3
24,164,13,4
25,164,13,5
0,165,0,1
1,165,0,13
2,165,1,0
3,165,1,14
4,165,2,14
5,165,3,15
6,165,4,6
7,165,4,15
8,165,5,7
9,165,5,15
10,165,6,4
11,165,7,5
12,165,7,8
13,165,8,7
14,165,8,16
15,165,9,16
16,165,10,16
17,165,10,17
18,165,11,17
19,165,12,13
20,165,12,17
21,165,13,0
22,165,13,12
23,165,14,1
24,165,14,2
25,165,15,3
26,165,15,4
27,165,15,5
28,165,16,8
29,165,16,9
30,165,16,10
31,165,17,10
32,165,17,11
33,165,17,12
0,166,0,4
1,166,0,5
2,166,1,6
3,166,1,7
4,166,2,7
5,166,2,8
6,166,3,4
7,166,4,0
8,166,4,3
9,166,5,0
10,166,5,6
11,166,6,1
12,166,6,5
13,166,7,1
14,166,7,2
15,166,8,2
16,166,8,9
17,166,9,8
18,166,9,12
19,166,10,12
20,166,11,12
21,166,12,9
22,166,12,10
23,166,12,11
0,167,0,2
1,167,0,3
2,167,1,6
3,167,1,7
4,167,1,8
5,167,2,0
6,167,3,0
7,167,3,11
8,167,4,11
9,167,5,6
10,167,5,11
11,167,6,1
12,167,6,5
13,167,7,1
14,167,8,1
15,167,8,12
16,167,9,12
17,167,10,12
18,167,11,3
19,167,11,4
20,167,11,5
21,167,12,8
22,167,12,9
23,167,12,10
0,168,0,9
1,168,0,10
2,168,1,13
3,168,1,14
4,168,1,15
5,168,2,16
6,168,3,16
7,168,4,5
8,168,4,16
9,168,5,4
10,168,5,6
11,168,6,5
12,168,6,7
13,168,7,6
14,168,7,17
15,168,8,17
16,168,9,0
17,168,9,17
18,168,10,0
19,168,10,18
20,168,11,18
21,168,12,13
22,168,12,18
23,168,13,1
24,168,13,12
25,168,14,1
26,168,15,1
27,168,16,2
28,168,16,3
29,168,16,4
30,168,17,7
31,168,17,8
32,168,17,9
33,168,18,10
34,168,18,11
35,168,18,12
0,169,0,1
1,169,0,9
2,169,0,10
3,169,1,0
4,169,2,6
5,169,2,11
6,169,3,13
